timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1649850150770,7943,archive,200,OK,Thread Group 1-21,text,true,,53938,128,27,27,https://lifecharger.org/archives/,7123,0,0
1649850150764,8030,archive,200,OK,Thread Group 1-23,text,true,,53953,128,27,27,https://lifecharger.org/archives/,7214,0,0
1649850150710,8090,archive,200,OK,Thread Group 1-19,text,true,,53933,128,27,27,https://lifecharger.org/archives/,7252,0,0
1649850148693,10140,archive,200,OK,Thread Group 1-17,text,true,,53933,128,27,27,https://lifecharger.org/archives/,9258,0,0
1649850149678,9254,archive,200,OK,Thread Group 1-20,text,true,,53938,128,27,27,https://lifecharger.org/archives/,8200,0,0
1649850147841,11102,archive,200,OK,Thread Group 1-16,text,true,,53933,128,27,27,https://lifecharger.org/archives/,10016,0,0
1649850147414,11592,archive,200,OK,Thread Group 1-15,text,true,,53938,128,27,27,https://lifecharger.org/archives/,10485,0,0
1649850154741,4647,About,200,OK,Thread Group 1-6,text,true,,32676,125,27,27,https://lifecharger.org/about/,4108,0,0
1649850155005,4449,About,200,OK,Thread Group 1-10,text,true,,32676,125,26,26,https://lifecharger.org/about/,3906,0,0
1649850149773,9880,archive,200,OK,Thread Group 1-18,text,true,,53933,128,25,25,https://lifecharger.org/archives/,9072,0,0
1649850155103,5427,About,200,OK,Thread Group 1-12,text,true,,32676,125,25,25,https://lifecharger.org/about/,4801,0,0
1649850151691,9105,archive,200,OK,Thread Group 1-25,text,true,,53933,128,24,24,https://lifecharger.org/archives/,8229,0,0
1649850155618,5179,About,200,OK,Thread Group 1-11,text,true,,32676,125,24,24,https://lifecharger.org/about/,4364,0,0
1649850155032,6067,About,200,OK,Thread Group 1-14,text,true,,32676,125,23,23,https://lifecharger.org/about/,4949,0,0
1649850158800,2708,About,200,OK,Thread Group 1-19,text,true,,32676,125,22,22,https://lifecharger.org/about/,2154,0,0
1649850151673,9918,archive,200,OK,Thread Group 1-28,text,true,,53933,128,21,21,https://lifecharger.org/archives/,8212,0,0
1649850155577,6058,About,200,OK,Thread Group 1-7,text,true,,32686,125,21,21,https://lifecharger.org/about/,5268,0,0
1649850158713,3026,About,200,OK,Thread Group 1-21,text,true,,32681,125,20,20,https://lifecharger.org/about/,2208,0,0
1649850151652,10163,archive,200,OK,Thread Group 1-29,text,true,,53933,128,19,19,https://lifecharger.org/archives/,9331,0,0
1649850153816,8019,archive,200,OK,Thread Group 1-31,text,true,,53938,128,19,19,https://lifecharger.org/archives/,7155,0,0
1649850153816,8024,archive,200,OK,Thread Group 1-26,text,true,,53933,128,19,19,https://lifecharger.org/archives/,7137,0,0
1649850158794,3366,About,200,OK,Thread Group 1-23,text,true,,32676,125,19,19,https://lifecharger.org/about/,3094,0,0
1649850150809,11519,archive,200,OK,Thread Group 1-27,text,true,,53933,128,18,18,https://lifecharger.org/archives/,10165,0,0
1649850158833,3535,About,200,OK,Thread Group 1-17,text,true,,32676,125,18,18,https://lifecharger.org/about/,3009,0,0
1649850158933,3439,About,200,OK,Thread Group 1-20,text,true,,32676,125,17,17,https://lifecharger.org/about/,2910,0,0
1649850159654,2789,About,200,OK,Thread Group 1-18,text,true,,32676,125,16,16,https://lifecharger.org/about/,2520,0,0
1649850158944,3519,About,200,OK,Thread Group 1-16,text,true,,32676,125,15,15,https://lifecharger.org/about/,2901,0,0
1649850160797,1766,About,200,OK,Thread Group 1-25,text,true,,32681,125,14,14,https://lifecharger.org/about/,1223,0,0
1649850152760,9908,archive,200,OK,Thread Group 1-24,text,true,,53943,128,13,13,https://lifecharger.org/archives/,9091,0,0
1649850153816,8891,archive,200,OK,Thread Group 1-33,text,true,,53933,128,13,13,https://lifecharger.org/archives/,8061,0,0
1649850161835,1037,About,200,OK,Thread Group 1-31,text,true,,32676,125,13,13,https://lifecharger.org/about/,497,0,0
1649850161840,1041,About,200,OK,Thread Group 1-26,text,true,,32681,125,12,12,https://lifecharger.org/about/,487,0,0
1649850161591,1300,About,200,OK,Thread Group 1-28,text,true,,32676,125,11,11,https://lifecharger.org/about/,760,0,0
1649850161815,1100,About,200,OK,Thread Group 1-29,text,true,,32676,125,10,10,https://lifecharger.org/about/,472,0,0
1649850159005,3958,About,200,OK,Thread Group 1-15,text,true,,32676,125,9,9,https://lifecharger.org/about/,2850,0,0
1649850153737,9232,archive,200,OK,Thread Group 1-35,text,true,,53938,128,8,8,https://lifecharger.org/archives/,8141,0,0
1649850152788,10189,archive,200,OK,Thread Group 1-22,text,true,,53933,128,8,8,https://lifecharger.org/archives/,9086,0,0
1649850162708,782,About,200,OK,Thread Group 1-33,text,true,,32681,125,8,8,https://lifecharger.org/about/,506,0,0
1649850153816,9677,archive,200,OK,Thread Group 1-30,text,true,,53933,128,7,7,https://lifecharger.org/archives/,8324,0,0
1649850162668,1070,About,200,OK,Thread Group 1-24,text,true,,32681,125,7,7,https://lifecharger.org/about/,799,0,0
1649850154343,9573,archive,200,OK,Thread Group 1-32,text,true,,53938,128,6,6,https://lifecharger.org/archives/,7947,0,0
1649850162328,1613,About,200,OK,Thread Group 1-27,text,true,,32676,125,6,6,https://lifecharger.org/about/,802,0,0
1649850162977,1049,About,200,OK,Thread Group 1-22,text,true,,32676,125,5,5,https://lifecharger.org/about/,498,0,0
1649850162970,1301,About,200,OK,Thread Group 1-35,text,true,,32681,125,4,4,https://lifecharger.org/about/,486,0,0
1649850155958,8509,archive,200,OK,Thread Group 1-34,text,true,,53933,128,3,3,https://lifecharger.org/archives/,6657,0,0
1649850163493,1574,About,200,OK,Thread Group 1-30,text,true,,32676,125,3,3,https://lifecharger.org/about/,763,0,0
1649850163916,1892,About,200,OK,Thread Group 1-32,text,true,,32681,125,2,2,https://lifecharger.org/about/,731,0,0
1649850164467,1556,About,200,OK,Thread Group 1-34,text,true,,32681,125,1,1,https://lifecharger.org/about/,496,0,0
